09:14:10, 446, 5, 1
09:14:20, 447, 2, 3
09:14:30, 448, 0, 2
09:14:40, 449, 5, 3
09:14:50, 450, 3, 1
09:15:00, 451, 1, 2
09:15:10, 452, 1, 3
09:15:20, 453, 1, 3
09:15:30, 454, 4, 5
09:15:40, 455, 2, 5
09:15:50, 456, 0, 2
09:16:00, 457, 1, 4
09:16:10, 458, 5, 4
09:16:20, 459, 2, 3
09:16:30, 460, 2, 0
09:16:40, 461, 5, 0
09:16:50, 462, 1, 2
09:17:00, 463, 3, 5
09:17:10, 464, 4, 0
09:17:20, 465, 2, 4
09:17:30, 466, 4, 5
09:17:40, 467, 3, 0
09:17:50, 468, 2, 0
09:18:00, 469, 3, 5
09:18:10, 470, 1, 4
09:18:20, 471, 5, 0
09:18:30, 472, 0, 3
09:18:40, 473, 2, 3
09:18:50, 474, 3, 2
09:19:00, 475, 1, 2
09:19:10, 476, 1, 4
09:19:20, 477, 1, 3
09:19:30, 478, 2, 4
09:19:40, 479, 0, 2
09:19:50, 480, 2, 5
09:20:00, 481, 0, 4
09:20:10, 482, 5, 3
09:20:20, 483, 5, 4
09:20:30, 484, 3, 5
09:20:40, 485, 4, 0
09:20:50, 486, 4, 0
09:21:00, 487, 0, 1
09:21:10, 488, 0, 4
09:21:20, 489, 5, 4
09:21:30, 490, 0, 4
09:21:40, 491, 1, 2
09:21:50, 492, 3, 4
09:22:00, 493, 4, 5
09:22:10, 494, 4, 5
09:22:20, 495, 1, 3
09:22:30, 496, 1, 0
09:22:40, 497, 5, 1
09:22:50, 498, 2, 3
09:23:00, 499, 2, 3
09:23:10, 500, 4, 2
09:23:20, 501, 4, 0
09:23:30, 502, 3, 5
09:23:40, 503, 3, 1
09:23:50, 504, 5, 2
09:24:00, 505, 4, 5
09:24:10, 506, 1, 3
09:24:20, 507, 1, 0
09:24:30, 508, 4, 5
09:24:40, 509, 2, 1
09:24:50, 510, 2, 1
09:25:00, 511, 2, 3
09:25:10, 512, 0, 5
09:25:20, 513, 3, 2
09:25:30, 514, 0, 5
09:25:40, 515, 5, 3
09:25:50, 516, 2, 3
09:26:00, 517, 3, 4
09:26:10, 518, 1, 0
09:26:20, 519, 4, 3
09:26:30, 520, 3, 0
09:26:40, 521, 5, 4
09:26:50, 522, 3, 4
09:27:00, 523, 0, 4
09:27:10, 524, 1, 5
09:27:20, 525, 5, 3
09:27:30, 526, 1, 5
09:27:40, 527, 0, 5
09:27:50, 528, 3, 2
09:28:00, 529, 2, 3
09:28:10, 530, 5, 0
09:28:20, 531, 3, 0
09:28:30, 532, 0, 5
09:28:40, 533, 2, 5
09:28:50, 534, 0, 4
09:29:00, 535, 1, 0
09:29:10, 536, 3, 5
09:29:20, 537, 4, 1
09:29:30, 538, 4, 1
09:29:40, 539, 3, 1
09:29:50, 540, 1, 5
09:30:00, 541, 1, 2
09:30:10, 542, 2, 0
09:30:20, 543, 5, 0
09:30:30, 544, 3, 0
09:30:40, 545, 1, 5
09:30:50, 546, 0, 5
09:31:00, 547, 0, 4
09:31:10, 548, 3, 2
09:31:20, 549, 5, 0
09:31:30, 550, 3, 4
09:31:40, 551, 5, 0
09:31:50, 552, 1, 5
09:32:00, 553, 0, 2
09:32:10, 554, 1, 4
09:32:20, 555, 5, 3
09:32:30, 556, 0, 3
09:32:40, 557, 5, 1
09:32:50, 558, 3, 5
09:33:00, 559, 1, 3
09:33:10, 560, 4, 1
09:33:20, 561, 3, 0
09:33:30, 562, 5, 0
09:33:40, 563, 5, 4
09:33:50, 564, 1, 0
09:34:00, 565, 1, 3
09:34:10, 566, 4, 0
09:34:20, 567, 3, 2
09:34:30, 568, 2, 5
09:34:40, 569, 5, 2
09:34:50, 570, 1, 4
09:35:00, 571, 5, 4
09:35:10, 572, 3, 1
09:35:20, 573, 3, 5
09:35:30, 574, 5, 3
09:35:40, 575, 0, 2
09:35:50, 576, 0, 5
09:36:00, 577, 3, 1
09:36:10, 578, 5, 1
09:36:20, 579, 4, 2
09:36:30, 580, 5, 0
09:36:40, 581, 1, 4
09:36:50, 582, 4, 3
09:37:00, 583, 5, 1
09:37:10, 584, 2, 0
09:37:20, 585, 1, 2
09:37:30, 586, 1, 3
09:37:40, 587, 1, 3
09:37:50, 588, 2, 3
09:38:00, 589, 3, 2
09:38:10, 590, 0, 1
09:38:20, 591, 2, 0
09:38:30, 592, 5, 3
09:38:40, 593, 1, 5
09:38:50, 594, 1, 5
09:39:00, 595, 1, 5
09:39:10, 596, 1, 5
09:39:20, 597, 4, 3
09:39:30, 598, 2, 3
09:39:40, 599, 3, 4
09:39:50, 600, 0, 1
09:40:00, 601, 5, 1
09:40:10, 602, 0, 3
09:40:20, 603, 4, 3
09:40:30, 604, 5, 3
09:40:40, 605, 3, 5
09:40:50, 606, 4, 3
09:41:00, 607, 2, 5
09:41:10, 608, 0, 1
09:41:20, 609, 4, 1
09:41:30, 610, 0, 2
09:41:40, 611, 4, 3
09:41:50, 612, 2, 4
09:42:00, 613, 4, 5
09:42:10, 614, 1, 0
09:42:20, 615, 0, 1
09:42:30, 616, 5, 1
09:42:40, 617, 1, 4
09:42:50, 618, 2, 5
09:43:00, 619, 5, 1
09:43:10, 620, 3, 5
09:43:20, 621, 4, 5
09:43:30, 622, 4, 1
09:43:40, 623, 0, 2
09:43:50, 624, 0, 1
09:44:00, 625, 2, 0
09:44:10, 626, 0, 2
09:44:20, 627, 4, 3
09:44:30, 628, 1, 5
09:44:40, 629, 1, 4
09:44:50, 630, 4, 5
09:45:00, 631, 5, 4
09:45:10, 632, 4, 3
09:45:20, 633, 5, 4
09:45:30, 634, 5, 4
09:45:40, 635, 4, 0
09:45:50, 636, 2, 4
09:46:00, 637, 4, 0
09:46:10, 638, 3, 5
09:46:20, 639, 3, 5
09:46:30, 640, 4, 3
09:46:40, 641, 0, 2
09:46:50, 642, 1, 4
09:47:00, 643, 2, 4
09:47:10, 644, 5, 4
09:47:20, 645, 3, 4
09:47:30, 646, 4, 1
09:47:40, 647, 5, 2
09:47:50, 648, 5, 0
09:48:00, 649, 4, 5
09:48:10, 650, 2, 3
09:48:20, 651, 5, 2
09:48:30, 652, 1, 2
09:48:40, 653, 4, 3
09:48:50, 654, 0, 5
09:49:00, 655, 0, 1
09:49:10, 656, 2, 0
09:49:20, 657, 3, 2
09:49:30, 658, 2, 0
09:49:40, 659, 5, 0
09:49:50, 660, 1, 4
09:50:00, 661, 0, 4
09:50:10, 662, 5, 1
09:50:20, 663, 3, 5
09:50:30, 664, 5, 3
09:50:40, 665, 0, 4
09:50:50, 666, 5, 4
09:51:00, 667, 0, 4
09:51:10, 668, 0, 3
09:51:20, 669, 4, 5
09:51:30, 670, 4, 2
09:51:40, 671, 3, 0
09:51:50, 672, 5, 4
09:52:00, 673, 1, 5
09:52:10, 674, 4, 1
09:52:20, 675, 1, 4
09:52:30, 676, 4, 0
09:52:40, 677, 5, 0
09:52:50, 678, 3, 5
09:53:00, 679, 3, 5
09:53:10, 680, 2, 3
09:53:20, 681, 0, 2
09:53:30, 682, 2, 1
09:53:40, 683, 1, 4
09:53:50, 684, 4, 2
09:54:00, 685, 3, 1
09:54:10, 686, 2, 5
09:54:20, 687, 3, 5
09:54:30, 688, 3, 0
09:54:40, 689, 5, 2
09:54:50, 690, 2, 0
09:55:00, 691, 1, 5
09:55:10, 692, 5, 0
09:55:20, 693, 3, 0
09:55:30, 694, 2, 4
09:55:40, 695, 3, 2
09:55:50, 696, 0, 1
09:56:00, 697, 4, 0
09:56:10, 698, 2, 4
09:56:20, 699, 0, 4
09:56:30, 700, 5, 0
09:56:40, 701, 5, 0
09:56:50, 702, 5, 0
09:57:00, 703, 5, 1
09:57:10, 704, 5, 2
09:57:20, 705, 1, 2
09:57:30, 706, 0, 3
09:57:40, 707, 4, 5
09:57:50, 708, 4, 3
09:58:00, 709, 2, 5
09:58:10, 710, 4, 1
09:58:20, 711, 5, 1
09:58:30, 712, 4, 5
09:58:40, 713, 4, 5
09:58:50, 714, 0, 1
09:59:00, 715, 1, 4
09:59:10, 716, 5, 2
09:59:20, 717, 0, 2
09:59:30, 718, 4, 5
09:59:40, 719, 1, 2
09:59:50, 720, 1, 0
10:00:00, 721, 0, 2
10:00:10, 722, 1, 2
10:00:20, 723, 4, 3
10:00:30, 724, 2, 4
10:00:40, 725, 0, 5
10:00:50, 726, 1, 5
10:01:00, 727, 0, 5
10:01:10, 728, 4, 5
10:01:20, 729, 3, 4
10:01:30, 730, 2, 0
10:01:40, 731, 3, 1
10:01:50, 732, 0, 2
10:02:00, 733, 1, 4
10:02:10, 734, 2, 4
10:02:20, 735, 2, 1
10:02:30, 736, 4, 0
10:02:40, 737, 3, 5
10:02:50, 738, 3, 2
10:03:00, 739, 0, 2
10:03:10, 740, 5, 3
10:03:20, 741, 1, 4
10:03:30, 742, 5, 3
10:03:40, 743, 4, 5
10:03:50, 744, 5, 3
10:04:00, 745, 5, 4
10:04:10, 746, 5, 3
10:04:20, 747, 1, 2
10:04:30, 748, 2, 4
10:04:40, 749, 1, 2
10:04:50, 750, 3, 2
10:05:00, 751, 2, 1
10:05:10, 752, 4, 3
10:05:20, 753, 1, 3
10:05:30, 754, 3, 4
10:05:40, 755, 2, 1
10:05:50, 756, 5, 4
10:06:00, 757, 5, 0
10:06:10, 758, 2, 5
10:06:20, 759, 3, 0
10:06:30, 760, 0, 4
10:06:40, 761, 3, 2
10:06:50, 762, 3, 2
10:07:00, 763, 3, 1
10:07:10, 764, 1, 5
10:07:20, 765, 1, 5
10:07:30, 766, 4, 2
10:07:40, 767, 4, 2
10:07:50, 768, 2, 3
10:08:00, 769, 1, 5
10:08:10, 770, 0, 2
10:08:20, 771, 0, 2
10:08:30, 772, 4, 5
10:08:40, 773, 4, 3
10:08:50, 774, 0, 5
10:09:00, 775, 1, 2
10:09:10, 776, 3, 5
10:09:20, 777, 0, 1
10:09:30, 778, 4, 1
10:09:40, 779, 4, 1
10:09:50, 780, 5, 1
10:10:00, 781, 5, 4
10:10:10, 782, 0, 4
10:10:20, 783, 0, 2
10:10:30, 784, 0, 1
10:10:40, 785, 1, 2
10:10:50, 786, 5, 1
10:11:00, 787, 3, 2
10:11:10, 788, 3, 2
10:11:20, 789, 4, 2
10:11:30, 790, 1, 5
10:11:40, 791, 2, 4
10:11:50, 792, 4, 0
10:12:00, 793, 1, 4
10:12:10, 794, 4, 2
10:12:20, 795, 5, 2
10:12:30, 796, 3, 4
10:12:40, 797, 5, 0
10:12:50, 798, 2, 0
10:13:00, 799, 4, 0
10:13:10, 800, 5, 4
10:13:20, 801, 4, 0
10:13:30, 802, 0, 4
10:13:40, 803, 0, 2
10:13:50, 804, 3, 2
10:14:00, 805, 1, 3
10:14:10, 806, 1, 2
10:14:20, 807, 4, 5
10:14:30, 808, 4, 2
10:14:40, 809, 5, 3
10:14:50, 810, 4, 0
10:15:00, 811, 4, 1
10:15:10, 812, 2, 5
10:15:20, 813, 3, 5
10:15:30, 814, 3, 5
10:15:40, 815, 2, 5
10:15:50, 816, 4, 5
10:16:00, 817, 4, 5
10:16:10, 818, 3, 2
10:16:20, 819, 1, 2
10:16:30, 820, 4, 1
10:16:40, 821, 1, 0
10:16:50, 822, 2, 0
10:17:00, 823, 5, 4
10:17:10, 824, 5, 4
10:17:20, 825, 0, 2
10:17:30, 826, 3, 0
10:17:40, 827, 0, 3
10:17:50, 828, 2, 1
10:18:00, 829, 4, 5
10:18:10, 830, 2, 5
10:18:20, 831, 3, 2
10:18:30, 832, 2, 5
10:18:40, 833, 5, 4
10:18:50, 834, 4, 0
10:19:00, 835, 2, 1
10:19:10, 836, 0, 1
10:19:20, 837, 2, 0
10:19:30, 838, 4, 0
10:19:40, 839, 1, 5
10:19:50, 840, 0, 3
10:20:00, 841, 4, 2
10:20:10, 842, 2, 3
10:20:20, 843, 2, 4
10:20:30, 844, 4, 0
10:20:40, 845, 3, 4
10:20:50, 846, 4, 5
10:21:00, 847, 0, 5
10:21:10, 848, 1, 5
10:21:20, 849, 5, 2
10:21:30, 850, 4, 2
10:21:40, 851, 5, 4
10:21:50, 852, 1, 4
10:22:00, 853, 1, 2
10:22:10, 854, 1, 0
10:22:20, 855, 4, 0
10:22:30, 856, 0, 5
10:22:40, 857, 0, 5
10:22:50, 858, 4, 1
10:23:00, 859, 2, 0
10:23:10, 860, 5, 0
10:23:20, 861, 4, 1
10:23:30, 862, 1, 4
10:23:40, 863, 4, 0
10:23:50, 864, 2, 0
10:24:00, 865, 4, 0
10:24:10, 866, 5, 2
10:24:20, 867, 2, 0
10:24:30, 868, 4, 3
10:24:40, 869, 4, 5
10:24:50, 870, 5, 4
10:25:00, 871, 0, 4
10:25:10, 872, 3, 1
10:25:20, 873, 3, 1
10:25:30, 874, 1, 3
10:25:40, 875, 1, 5
10:25:50, 876, 5, 1
10:26:00, 877, 0, 5
10:26:10, 878, 2, 1
10:26:20, 879, 2, 1
10:26:30, 880, 5, 4
10:26:40, 881, 5, 4
10:26:50, 882, 4, 0
10:27:00, 883, 2, 0
10:27:10, 884, 1, 0
10:27:20, 885, 3, 0
10:27:30, 886, 5, 2
10:27:40, 887, 3, 2
10:27:50, 888, 5, 1
10:28:00, 889, 4, 5
10:28:10, 890, 4, 3
10:28:20, 891, 4, 5
10:28:30, 892, 1, 0
10:28:40, 893, 5, 3
10:28:50, 894, 0, 5
10:29:00, 895, 0, 5
10:29:10, 896, 4, 0
10:29:20, 897, 0, 2
10:29:30, 898, 1, 2
10:29:40, 899, 2, 1
10:29:50, 900, 4, 1
10:30:00, 901, 5, 1
10:30:10, 902, 1, 2
10:30:20, 903, 4, 1
10:30:30, 904, 2, 3
10:30:40, 905, 3, 0
10:30:50, 906, 3, 2
10:31:00, 907, 4, 0
10:31:10, 908, 0, 5
10:31:20, 909, 0, 3
10:31:30, 910, 0, 1
10:31:40, 911, 1, 2
10:31:50, 912, 2, 1
10:32:00, 913, 2, 3
10:32:10, 914, 2, 4
10:32:20, 915, 4, 5
10:32:30, 916, 2, 5
10:32:40, 917, 0, 3
10:32:50, 918, 0, 3
10:33:00, 919, 3, 4
10:33:10, 920, 0, 5
10:33:20, 921, 1, 5
10:33:30, 922, 4, 5
10:33:40, 923, 3, 5
10:33:50, 924, 1, 4
10:34:00, 925, 5, 1
10:34:10, 926, 2, 3
10:34:20, 927, 2, 5
10:34:30, 928, 5, 4
10:34:40, 929, 1, 5
10:34:50, 930, 5, 4
10:35:00, 931, 0, 4
10:35:10, 932, 0, 1
10:35:20, 933, 5, 2
10:35:30, 934, 0, 2
10:35:40, 935, 5, 0
10:35:50, 936, 4, 0
10:36:00, 937, 4, 0
10:36:10, 938, 3, 4
10:36:20, 939, 1, 2
10:36:30, 940, 5, 3
10:36:40, 941, 1, 3
10:36:50, 942, 4, 0
10:37:00, 943, 5, 0
10:37:10, 944, 2, 5
10:37:20, 945, 3, 2
10:37:30, 946, 4, 2
10:37:40, 947, 1, 2
10:37:50, 948, 1, 0
10:38:00, 949, 5, 0
10:38:10, 950, 5, 2
10:38:20, 951, 2, 3
10:38:30, 952, 0, 3
10:38:40, 953, 5, 2
10:38:50, 954, 0, 2
10:39:00, 955, 1, 5
10:39:10, 956, 2, 0
10:39:20, 957, 5, 2
10:39:30, 958, 0, 1
10:39:40, 959, 3, 1
10:39:50, 960, 4, 5
10:40:00, 961, 5, 4
10:40:10, 962, 2, 3
10:40:20, 963, 4, 5
10:40:30, 964, 2, 4
10:40:40, 965, 0, 4
10:40:50, 966, 2, 5
10:41:00, 967, 1, 0
10:41:10, 968, 3, 5
10:41:20, 969, 4, 1
10:41:30, 970, 2, 3
10:41:40, 971, 5, 0
10:41:50, 972, 4, 0
10:42:00, 973, 4, 0
10:42:10, 974, 2, 4
10:42:20, 975, 0, 5
10:42:30, 976, 4, 1
10:42:40, 977, 1, 5
10:42:50, 978, 3, 5
10:43:00, 979, 2, 5
10:43:10, 980, 4, 5
10:43:20, 981, 3, 2
10:43:30, 982, 3, 1
10:43:40, 983, 0, 3
10:43:50, 984, 5, 1
10:44:00, 985, 2, 0
10:44:10, 986, 3, 2
10:44:20, 987, 4, 2
10:44:30, 988, 0, 1
10:44:40, 989, 3, 4
10:44:50, 990, 1, 0
10:45:00, 991, 5, 0
10:45:10, 992, 3, 1
10:45:20, 993, 1, 3
10:45:30, 994, 1, 3
10:45:40, 995, 2, 4
10:45:50, 996, 2, 1
10:46:00, 997, 0, 1
10:46:10, 998, 2, 1
10:46:20, 999, 1, 3
10:46:30, 1000, 1, 4
10:46:40, 1001, 3, 4
10:46:50, 1002, 3, 4
10:47:00, 1003, 1, 4
10:47:10, 1004, 2, 3
10:47:20, 1005, 0, 5
10:47:30, 1006, 4, 1
10:47:40, 1007, 4, 3
10:47:50, 1008, 4, 3
10:48:00, 1009, 0, 1
10:48:10, 1010, 4, 1
10:48:20, 1011, 1, 3
10:48:30, 1012, 4, 3
10:48:40, 1013, 0, 1
10:48:50, 1014, 4, 5
10:49:00, 1015, 3, 2
10:49:10, 1016, 0, 2
10:49:20, 1017, 2, 0
10:49:30, 1018, 5, 4
10:49:40, 1019, 2, 3
10:49:50, 1020, 2, 1
10:50:00, 1021, 3, 2
10:50:10, 1022, 3, 4
10:50:20, 1023, 5, 4
10:50:30, 1024, 3, 2
10:50:40, 1025, 2, 3
10:50:50, 1026, 0, 3
10:51:00, 1027, 2, 3
10:51:10, 1028, 1, 3
10:51:20, 1029, 5, 3
10:51:30, 1030, 3, 1
10:51:40, 1031, 0, 2
10:51:50, 1032, 4, 5
10:52:00, 1033, 3, 2
10:52:10, 1034, 5, 0
10:52:20, 1035, 2, 4
10:52:30, 1036, 0, 5
10:52:40, 1037, 0, 5
10:52:50, 1038, 3, 4
10:53:00, 1039, 0, 5
10:53:10, 1040, 3, 2
10:53:20, 1041, 1, 2
10:53:30, 1042, 4, 0
10:53:40, 1043, 0, 1
10:53:50, 1044, 5, 1
10:54:00, 1045, 2, 4
10:54:10, 1046, 1, 2
10:54:20, 1047, 4, 2
10:54:30, 1048, 3, 0
10:54:40, 1049, 0, 4
10:54:50, 1050, 4, 1
10:55:00, 1051, 1, 2
10:55:10, 1052, 1, 4
10:55:20, 1053, 1, 4
10:55:30, 1054, 4, 1
10:55:40, 1055, 2, 4
10:55:50, 1056, 3, 4
10:56:00, 1057, 5, 0
10:56:10, 1058, 5, 1
10:56:20, 1059, 0, 1
10:56:30, 1060, 3, 4
10:56:40, 1061, 2, 1
10:56:50, 1062, 5, 1
10:57:00, 1063, 5, 4
10:57:10, 1064, 1, 4
10:57:20, 1065, 2, 5
10:57:30, 1066, 2, 1
10:57:40, 1067, 2, 4
10:57:50, 1068, 0, 4
10:58:00, 1069, 0, 2
10:58:10, 1070, 5, 2
10:58:20, 1071, 3, 2
10:58:30, 1072, 4, 1
10:58:40, 1073, 0, 4
10:58:50, 1074, 0, 1
10:59:00, 1075, 4, 0
10:59:10, 1076, 3, 0
10:59:20, 1077, 5, 1
10:59:30, 1078, 2, 0
10:59:40, 1079, 0, 5
10:59:50, 1080, 4, 3
11:00:00, 1081, 4, 0
11:00:10, 1082, 1, 0
11:00:20, 1083, 3, 0
11:00:30, 1084, 2, 1
11:00:40, 1085, 4, 0
11:00:50, 1086, 3, 0
11:01:00, 1087, 1, 2
11:01:10, 1088, 1, 2
11:01:20, 1089, 5, 4
11:01:30, 1090, 0, 1
11:01:40, 1091, 4, 0
11:01:50, 1092, 2, 3
11:02:00, 1093, 0, 4
11:02:10, 1094, 4, 0
11:02:20, 1095, 5, 0
11:02:30, 1096, 0, 5
11:02:40, 1097, 1, 5
11:02:50, 1098, 0, 1
11:03:00, 1099, 1, 2
11:03:10, 1100, 4, 0
11:03:20, 1101, 2, 4
11:03:30, 1102, 5, 4
11:03:40, 1103, 2, 3
11:03:50, 1104, 4, 2
11:04:00, 1105, 4, 2
11:04:10, 1106, 5, 0
11:04:20, 1107, 2, 1
11:04:30, 1108, 4, 3
11:04:40, 1109, 1, 4
11:04:50, 1110, 2, 4
11:05:00, 1111, 3, 4
11:05:10, 1112, 1, 3
11:05:20, 1113, 2, 0
11:05:30, 1114, 0, 1
11:05:40, 1115, 2, 1
11:05:50, 1116, 1, 0
11:06:00, 1117, 1, 0
11:06:10, 1118, 0, 4
11:06:20, 1119, 1, 4
11:06:30, 1120, 5, 0
11:06:40, 1121, 5, 0
11:06:50, 1122, 5, 2
11:07:00, 1123, 3, 5
11:07:10, 1124, 2, 5
11:07:20, 1125, 0, 3
11:07:30, 1126, 2, 3
11:07:40, 1127, 4, 3
11:07:50, 1128, 4, 5
11:08:00, 1129, 5, 1
11:08:10, 1130, 4, 1
11:08:20, 1131, 4, 0
11:08:30, 1132, 3, 5
11:08:40, 1133, 2, 5
11:08:50, 1134, 3, 2
11:09:00, 1135, 2, 3
11:09:10, 1136, 1, 2
11:09:20, 1137, 1, 3
11:09:30, 1138, 5, 1
11:09:40, 1139, 5, 1
11:09:50, 1140, 1, 5
11:10:00, 1141, 4, 1
11:10:10, 1142, 2, 4
11:10:20, 1143, 0, 1
11:10:30, 1144, 0, 1
11:10:40, 1145, 1, 4
11:10:50, 1146, 1, 3
11:11:00, 1147, 4, 0
11:11:10, 1148, 1, 4
11:11:20, 1149, 3, 4
11:11:30, 1150, 2, 4
11:11:40, 1151, 2, 0
11:11:50, 1152, 4, 3
11:12:00, 1153, 0, 3
11:12:10, 1154, 4, 1
11:12:20, 1155, 5, 4
11:12:30, 1156, 1, 4
11:12:40, 1157, 5, 3
11:12:50, 1158, 2, 3
11:13:00, 1159, 3, 5
11:13:10, 1160, 4, 0
11:13:20, 1161, 3, 2
11:13:30, 1162, 2, 1
11:13:40, 1163, 5, 2
11:13:50, 1164, 0, 2
11:14:00, 1165, 4, 0
11:14:10, 1166, 0, 2
11:14:20, 1167, 5, 3
11:14:30, 1168, 4, 0
11:14:40, 1169, 0, 4
11:14:50, 1170, 5, 4
11:15:00, 1171, 0, 4
11:15:10, 1172, 0, 4
11:15:20, 1173, 4, 2
11:15:30, 1174, 1, 5
11:15:40, 1175, 4, 0
11:15:50, 1176, 4, 5
11:16:00, 1177, 3, 5
11:16:10, 1178, 4, 5
11:16:20, 1179, 0, 4
11:16:30, 1180, 2, 4
11:16:40, 1181, 5, 4
11:16:50, 1182, 5, 0
11:17:00, 1183, 3, 0
11:17:10, 1184, 4, 0
11:17:20, 1185, 1, 0
11:17:30, 1186, 1, 0
11:17:40, 1187, 2, 3
11:17:50, 1188, 0, 2
11:18:00, 1189, 0, 3
11:18:10, 1190, 3, 1
11:18:20, 1191, 0, 5
11:18:30, 1192, 4, 2
11:18:40, 1193, 1, 2
11:18:50, 1194, 5, 0
11:19:00, 1195, 5, 1
11:19:10, 1196, 4, 3
11:19:20, 1197, 4, 0
11:19:30, 1198, 1, 3
11:19:40, 1199, 2, 3
11:19:50, 1200, 5, 3
11:20:00, 1201, 4, 1
11:20:10, 1202, 2, 5
11:20:20, 1203, 5, 0
11:20:30, 1204, 4, 1
11:20:40, 1205, 5, 3
11:20:50, 1206, 4, 5
11:21:00, 1207, 0, 1
11:21:10, 1208, 2, 1
11:21:20, 1209, 4, 1
11:21:30, 1210, 5, 1
11:21:40, 1211, 0, 5
11:21:50, 1212, 3, 0
11:22:00, 1213, 3, 4
11:22:10, 1214, 4, 2
11:22:20, 1215, 3, 2
11:22:30, 1216, 4, 1
11:22:40, 1217, 0, 1
11:22:50, 1218, 1, 0
11:23:00, 1219, 5, 3
11:23:10, 1220, 1, 3
11:23:20, 1221, 0, 5
11:23:30, 1222, 4, 3
11:23:40, 1223, 5, 0
11:23:50, 1224, 1, 0
11:24:00, 1225, 0, 1
11:24:10, 1226, 3, 0
11:24:20, 1227, 2, 4
11:24:30, 1228, 0, 3
11:24:40, 1229, 3, 5
11:24:50, 1230, 3, 5
11:25:00, 1231, 5, 1
11:25:10, 1232, 0, 2
11:25:20, 1233, 3, 0
11:25:30, 1234, 0, 5
11:25:40, 1235, 2, 4
11:25:50, 1236, 0, 4
11:26:00, 1237, 3, 4
16:35:00, 999, -1, -1
